Origin Page,Destination Page,Link Text,Sentence Text,Wikidata Property Label,Direction
Henri Rey,Basketball,basketball,Henri Rey 27 June 1932 8211 12 February 2016 was a French basketball player,P641,Forwards
Raef LaFrentz,Center basketball,center,Raef Andrew LaFrentz born May 29 1976 is an American former professional basketball power forward and center who played for the Denver Nuggets Dallas Mavericks Boston Celtics and Portland Trail Blazers of the National Basketball Association NBA,P413,Forwards
Doc Rivers,Point guard,point guard,He played as a point guard in the NBA and was known for his defense a trait that has carried over into his coaching,P413,Forwards
Eugeniusz Kijewski,Basketball,basketball,Eugeniusz Kijewski born 25 April 1955 is a Polish former basketball player,P641,Forwards
Blanket High School,United States,USA,Blanket High School or Blanket School is a public high school located in Blanket Texas USA and classified as a 1A school by the UIL,P17,Forwards
Basketball at the 2017 Southeast Asian Games,Basketball,Basketball,The Basketball competitions at the 2017 Southeast Asian Games in Kuala Lumpur took place from 20 to 26 August at MABA Stadium in Kuala Lumpur,P641,Forwards
Pierre Caque,1936 Summer Olympics,1936 Summer Olympics,He competed in the mens tournament at the 1936 Summer Olympics,P1344,Forwards
Pat Summitt,United States,United States,Head Coach for 160United States,P27,Forwards
Nancy Lieberman,Basketball,basketball,Nancy Elizabeth Lieberman born July 1 1958 nicknamed Lady Magic is an American former professional basketball player and coach in the Womens National Basketball Association WNBA who is currently a broadcaster for the Oklahoma City Thunder of the National Basketball Association NBA as well as the head coach of Power a team in the BIG3 which she led to its 2018 Championship,P641,Forwards
Chan SaeLim,Basketball,basketball,Chan SaeLim born 1933 is a Thai basketball player,P641,Forwards
1955 in sports,1956 in sports,1956,1952160195316019541601955160195616019571601958,P155,Backwards
Vassilis Toliopoulos,Point guard,point guard,He can play at both the point guard and shooting guard positions,P413,Forwards
Basketball at the Youth Olympic Games,Basketball,Basketball,Basketball was inducted at the Youth Olympic Games at the inaugural edition in 2010 for both boys and girls,P641,Forwards
Fahti Mohamed Kamel,Basketball,basketball,Fahti Mohamed Kamel born 24 October 1952 is an Egyptian basketball player,P641,Forwards
Andy Campbell basketball,Basketball,basketball,Andrew Campbell born 21 July 1956 is an Australian basketball player,P641,Forwards
Vassilis Toliopoulos,Basketball,basketball,Vassilis Toliopoulos alternate spelling Vasilis Vasileios Greek Βασίλης Τολιόπουλος born June 15 1996 is a Greek professional basketball player for Ionikos Nikaias of the Greek Basket League on loan from AEK Athens,P641,Forwards
Anis Hedidane,Basketball,basketball,Anis Hedidane born November 9 1986 is a Tunisian professional basketball player,P641,Forwards
Dilip Gurumurthy,Basketball,basketball,Dilip Gurumurthy born 18 September 1956 is an Indian basketball player,P641,Forwards
Tomas Masiulis,Power forward basketball,power forward,During his playing career at a height of 205 m 68 mwparseroutput fracwhitespacenowrapmwparseroutput frac nummwparseroutput frac denfontsize80lineheight0verticalalignsupermwparseroutput frac denverticalalignsubmwparseroutput sronlyborder0cliprect0000height1pxmargin1pxoverflowhiddenpadding0positionabsolutewidth1px382604 tall he played at the power forward position,P413,Forwards
HemisFair Arena,Basketball,Basketball,HemisFair ArenaSan Antonio Convention Center ArenaLocation601 HemisFair WaySan Antonio Texas 78203OwnerCity of San AntonioCapacityBasketball 16057SurfaceMultisurfaceConstructionBroke ground1966OpenedApril 6 1968Renovated197778Expanded197778ClosedMay 31 1995DemolishedJune 1995ArchitectNoonan Krocker amp DockeryGeneral contractorLydaH,P641,Forwards
Nezinho dos Santos,Basketball,basketball,Welington Reginaldo Nezinho dos Santos also commonly known simply as Nezinho born 21 January 1981 in Araraquara is a Brazilian professional basketball player,P641,Forwards
Archbishop McNicholas High School,United States,USA,Washington in Cincinnati Ohio USA,P17,Forwards
Theodoros Karras,Basketball,basketball,Theodoros Thodoris Karras Greek Θεόδωρος Θόδωρος Καρράς born December 18 1997 is a Greek professional basketball player who last played for a hrefwikiPAOKBC titlePAOK,P641,Forwards
Southern Illinois,Illinois,Illinois,state of Illinois principally along and south of Interstate 64,P131,Forwards
Official basketball,Basketball,basketball,In basketball an official usually called a referee enforces the rules and maintains order in the game,P641,Forwards
Vyronas,Greece,Greece,Vyronas Greek Βύρωνας is a suburban town and a municipality in the southeastern part of the Athens agglomeration Greece,P17,Forwards
Susquehanna Township School District,Susquehanna Township Middle School,Susquehanna Township Middle School,Susquehanna Township Middle School 6th8th,P5353,Backwards
1973 in sports,1972 in sports,1972,1970160197116019721601973160197416019751601976,P156,Backwards
Northeastern High School Ohio,United States,United States,Northeastern High School is a public high school near Springfield Ohio United States,P17,Forwards
Laurium,Greece,Greece,Laurium or Lavrio Greek Λαύριο Ancient Greek Λαύρειον later Λαύριον before early 11th century BC Θορικός Thorikos from Middle Ages until 1908 Εργαστήρια Ergastiria is a town in southeastern part of Attica Greece,P17,Forwards
Ulrich Peters basketball,Basketball,basketball,Ulrich Peters born 2 July 1957 is a former German basketball player,P641,Forwards
Cumberland Valley High School,Cumberland Valley School District,Cumberland Valley School District,It is located in the Cumberland Valley School District of Mechanicsburg Cumberland County Pennsylvania,P5353,Forwards
George Lynch basketball,Basketball,basketball,George DeWitt Lynch III born September 3 1970 is a retired American professional basketball player who played in the National Basketball Association NBA from 1993 to 2005,P641,Forwards
Sports in the United States,United States,United States,Sports in the United States is an important part of culture in the United States,P17,Forwards
Big South Conference Mens Basketball Tournament,Basketball,basketball,The Big South Conference Mens Basketball Tournament popularly known as the Big South Tournament is the conference championship tournament in basketball for the Big South Conference,P641,Forwards
Edward Risk Allah,Basketball,basketball,Edward Risk Allah born 21 August 1913 was an Egyptian basketball player,P641,Forwards
Diana da Costa Neves,Basketball,basketball,Diana da Costa Neves born 26 February 1987 is an AustralianPortuguese professional basketball player,P641,Forwards
Alexander Hamilton JrSr High School,United States,United States,stateNew York United States,P17,Forwards
Midnight basketball,United States,United States,Midnight basketball is an initiative which developed in the 1990s to curb innercity crime in the United States by keeping urban youth off the streets and engaging them with alternatives to drugs and crime,P17,Forwards
Roger Haudegand,Basketball,basketball,Roger Haudegand 20 February 1932 – 19 May 2017 was a French basketball player,P641,Forwards
Lewisburg Area School District,Lewisburg Area High School,Lewisburg Area High School,Eichhorn Middle School and Lewisburg Area High School,P5353,Backwards
Water basketball,Basketball,basketball,Water basketball is a water sport which mixes the rules of basketball and water polo played in a swimming pool,P641,Forwards
Basketball at the 2010 South American Games,Basketball,Basketball,Basketball at the 2010 South American Games in Medellín was held from March 20 to March 29,P641,Forwards
Riichi Arai,Basketball,basketball,Riichi Arai born 16 August 1933 is a Japanese basketball player,P641,Forwards
Erich Altosaar,1936 Summer Olympics,1936 Summer Olympics,He was part of the national team that placed ninth at the 1936 Summer Olympics where he also served as the Olympic flag bearer for Estonia,P1344,Forwards
Basketball at the 2006 Asian Games,Basketball,Basketball,Basketball at the 2006 Asian Games was the second early start among the sports in the games,P641,Forwards
Yao Ming,Basketball,basketball,Yao Ming Chinese58 姚明 born September 12 1980 is a Chinese basketball executive and former professional player,P641,Forwards
Oglesby High School,United States,USA,Oglesby High School or Oglesby School is a 1A public high school located in Oglesby Texas USA,P17,Forwards
Hubert Prokop,Basketball,basketball,Hubert Prokop born 26 May 1909 date of death unknown was a Czech basketball player,P641,Forwards
Olathe East High School,United States,United States,Olathe East High School is a public high school located in Olathe Kansas United States serving students in grades 912,P17,Forwards
Basketball Austria,Basketball,basketball,Basketball Austria is the governing body of basketball in Austria,P641,Forwards
1972 VIII FIBA International Christmas Tournament,Spain,Spain,It took place at Sports City of Real Madrid Pavilion Madrid Spain on 24 25 and 26 December 1972 with the participations of Real Madrid champions of the 1971–72 Liga Española de Baloncesto Palmeiras Virginia Cavaliers and Estudiantes Monteverde,P17,Forwards
Mart Laga,Soviet Union,Soviet Union,Mart Laga May 15 1936 8211 November 27 1977 was an Estonian basketball player who competed for the Soviet Union in the EuroBasket 1955 and EuroBasket 1957 events,P27,Forwards
Line Mountain JrSr High School,Line Mountain School District,Line Mountain School District,The school is the sole high school in the Line Mountain School District,P5353,Forwards
Jean Bain,Basketball,basketball,Jean Bain is a retired Australian womens basketball player,P641,Forwards
Rigby High School,United States,United States,Rigby High School is a fouryear public high school in the western United States located in Rigby Idaho,P17,Forwards
